date,year,month_num,day,var,atemp,date2,allyears,extreme
2021-07-04,2021,7,4,min,73.04,1980-07-04,68.162,62.06
2022-07-04,2022,7,4,min,64.94,1980-07-04,68.162,62.06
2003-07-05,2003,7,5,min,64.4,1980-07-05,67.874,57.92
2004-07-04,2004,7,4,min,69.8,1980-07-04,68.162,62.06
2005-07-05,2005,7,5,min,66.92,1980-07-05,67.874,57.92
2006-07-05,2006,7,5,min,62.96,1980-07-05,67.874,57.92
2007-07-05,2007,7,5,min,75.02,1980-07-05,67.874,57.92
2008-07-04,2008,7,4,min,64.94,1980-07-04,68.162,62.06
2009-07-05,2009,7,5,min,64.94,1980-07-05,67.874,57.92
2010-07-05,2010,7,5,min,71.06,1980-07-05,67.874,57.92
2011-07-05,2011,7,5,min,75.92,1980-07-05,67.874,57.92
2012-07-04,2012,7,4,min,64.94,1980-07-04,68.162,62.06
2013-07-05,2013,7,5,min,78.08,1980-07-05,67.874,57.92
2014-07-05,2014,7,5,min,60.98,1980-07-05,67.874,57.92
2015-07-05,2015,7,5,min,78.8,1980-07-05,67.874,57.92
2016-07-04,2016,7,4,min,66.02,1980-07-04,68.162,62.06
2017-07-05,2017,7,5,min,62.06,1980-07-05,67.874,57.92
2018-07-05,2018,7,5,min,57.92,1980-07-05,67.874,57.92
2019-07-05,2019,7,5,min,64.04,1980-07-05,67.874,57.92
2020-07-04,2020,7,4,min,62.06,1980-07-04,68.162,62.06
2021-07-05,2021,7,5,min,71.06,1980-07-05,67.874,57.92
2022-07-05,2022,7,5,min,69.08,1980-07-05,67.874,57.92
2003-07-06,2003,7,6,min,62.6,1980-07-06,67.46000000000001,60.08
2004-07-05,2004,7,5,min,75.2,1980-07-05,67.874,57.92
2005-07-06,2005,7,6,min,66.02,1980-07-06,67.46000000000001,60.08
2006-07-06,2006,7,6,min,62.96,1980-07-06,67.46000000000001,60.08
2007-07-06,2007,7,6,min,77,1980-07-06,67.46000000000001,60.08
2008-07-05,2008,7,5,min,69.08,1980-07-05,67.874,57.92
2009-07-06,2009,7,6,min,60.08,1980-07-06,67.46000000000001,60.08
2010-07-06,2010,7,6,min,66.92,1980-07-06,67.46000000000001,60.08
2011-07-06,2011,7,6,min,66.02,1980-07-06,67.46000000000001,60.08
2012-07-05,2012,7,5,min,60.08,1980-07-05,67.874,57.92
2013-07-06,2013,7,6,min,66.92,1980-07-06,67.46000000000001,60.08
2014-07-06,2014,7,6,min,64.94,1980-07-06,67.46000000000001,60.08
2015-07-06,2015,7,6,min,73.4,1980-07-06,67.46000000000001,60.08
2016-07-05,2016,7,5,min,66.92,1980-07-05,67.874,57.92
2017-07-06,2017,7,6,min,66.92,1980-07-06,67.46000000000001,60.08
2018-07-06,2018,7,6,min,66.92,1980-07-06,67.46000000000001,60.08
2019-07-06,2019,7,6,min,68,1980-07-06,67.46000000000001,60.08
2020-07-05,2020,7,5,min,62.96,1980-07-05,67.874,57.92
2021-07-06,2021,7,6,min,68,1980-07-06,67.46000000000001,60.08
2022-07-06,2022,7,6,min,66.92,1980-07-06,67.46000000000001,60.08
2003-07-07,2003,7,7,min,66.2,1980-07-07,67.982,59
2004-07-06,2004,7,6,min,73.4,1980-07-06,67.46000000000001,60.08
2005-07-07,2005,7,7,min,66.92,1980-07-07,67.982,59
2006-07-07,2006,7,7,min,66.92,1980-07-07,67.982,59
2007-07-07,2007,7,7,min,71.06,1980-07-07,67.982,59
2008-07-06,2008,7,6,min,82.04,1980-07-06,67.46000000000001,60.08
2009-07-07,2009,7,7,min,59,1980-07-07,67.982,59
2010-07-07,2010,7,7,min,68,1980-07-07,67.982,59
2011-07-07,2011,7,7,min,71.06,1980-07-07,67.982,59
2012-07-06,2012,7,6,min,64.04,1980-07-06,67.46000000000001,60.08
2013-07-07,2013,7,7,min,66.92,1980-07-07,67.982,59
2014-07-07,2014,7,7,min,66.92,1980-07-07,67.982,59
2015-07-07,2015,7,7,min,71.6,1980-07-07,67.982,59
2016-07-06,2016,7,6,min,66.02,1980-07-06,67.46000000000001,60.08
2017-07-07,2017,7,7,min,71.96,1980-07-07,67.982,59
2018-07-07,2018,7,7,min,59,1980-07-07,67.982,59
2019-07-07,2019,7,7,min,66.92,1980-07-07,67.982,59
2020-07-06,2020,7,6,min,60.08,1980-07-06,67.46000000000001,60.08
2021-07-07,2021,7,7,min,68,1980-07-07,67.982,59
2022-07-07,2022,7,7,min,64.94,1980-07-07,67.982,59
2003-07-08,2003,7,8,min,59,1980-07-08,67.991,59
2004-07-07,2004,7,7,min,66.2,1980-07-07,67.982,59
2005-07-08,2005,7,8,min,66.92,1980-07-08,67.991,59
2006-07-08,2006,7,8,min,64.94,1980-07-08,67.991,59
2007-07-08,2007,7,8,min,66.02,1980-07-08,67.991,59
2008-07-07,2008,7,7,min,82.94,1980-07-07,67.982,59
2009-07-08,2009,7,8,min,64.94,1980-07-08,67.991,59
2010-07-08,2010,7,8,min,71.06,1980-07-08,67.991,59
2011-07-08,2011,7,8,min,71.96,1980-07-08,67.991,59
2012-07-07,2012,7,7,min,66.02,1980-07-07,67.982,59
2013-07-08,2013,7,8,min,66.02,1980-07-08,67.991,59
2014-07-08,2014,7,8,min,77,1980-07-08,67.991,59
2015-07-08,2015,7,8,min,71.6,1980-07-08,67.991,59
2016-07-07,2016,7,7,min,66.02,1980-07-07,67.982,59
2017-07-08,2017,7,8,min,69.98,1980-07-08,67.991,59
2018-07-08,2018,7,8,min,60.98,1980-07-08,67.991,59
2019-07-08,2019,7,8,min,64.94,1980-07-08,67.991,59
2020-07-07,2020,7,7,min,73.04,1980-07-07,67.982,59
2021-07-08,2021,7,8,min,68,1980-07-08,67.991,59
2022-07-08,2022,7,8,min,66.92,1980-07-08,67.991,59
2003-07-09,2003,7,9,min,60.8,1980-07-09,66.965,57.92
2004-07-08,2004,7,8,min,64.4,1980-07-08,67.991,59
2005-07-09,2005,7,9,min,64.94,1980-07-09,66.965,57.92
2006-07-09,2006,7,9,min,71.06,1980-07-09,66.965,57.92
2007-07-09,2007,7,9,min,71.06,1980-07-09,66.965,57.92
2008-07-08,2008,7,8,min,82.04,1980-07-08,67.991,59
2009-07-09,2009,7,9,min,60.08,1980-07-09,66.965,57.92
2010-07-09,2010,7,9,min,69.08,1980-07-09,66.965,57.92
2011-07-09,2011,7,9,min,68,1980-07-09,66.965,57.92
2012-07-08,2012,7,8,min,64.04,1980-07-08,67.991,59
2013-07-09,2013,7,9,min,64.04,1980-07-09,66.965,57.92
2014-07-09,2014,7,9,min,78.08,1980-07-09,66.965,57.92
2015-07-09,2015,7,9,min,68,1980-07-09,66.965,57.92
2016-07-08,2016,7,8,min,71.06,1980-07-08,67.991,59
2017-07-09,2017,7,9,min,69.98,1980-07-09,66.965,57.92
2018-07-09,2018,7,9,min,64.94,1980-07-09,66.965,57.92
2019-07-09,2019,7,9,min,64.94,1980-07-09,66.965,57.92
2020-07-08,2020,7,8,min,68,1980-07-08,67.991,59
2021-07-09,2021,7,9,min,71.96,1980-07-09,66.965,57.92
2022-07-09,2022,7,9,min,66.02,1980-07-09,66.965,57.92
2004-07-09,2004,7,9,min,62.6,1980-07-09,66.965,57.92
2005-07-10,2005,7,10,min,64.94,1980-07-10,67.57368421052632,60.08
2006-07-10,2006,7,10,min,69.08,1980-07-10,67.57368421052632,60.08
2007-07-10,2007,7,10,min,68,1980-07-10,67.57368421052632,60.08
2008-07-09,2008,7,9,min,75.92,1980-07-09,66.965,57.92
2009-07-10,2009,7,10,min,60.08,1980-07-10,67.57368421052632,60.08
2010-07-10,2010,7,10,min,69.98,1980-07-10,67.57368421052632,60.08
2011-07-10,2011,7,10,min,66.92,1980-07-10,67.57368421052632,60.08
2012-07-09,2012,7,9,min,62.96,1980-07-09,66.965,57.92
2013-07-10,2013,7,10,min,66.92,1980-07-10,67.57368421052632,60.08
2014-07-10,2014,7,10,min,66.92,1980-07-10,67.57368421052632,60.08
2015-07-10,2015,7,10,min,66.2,1980-07-10,67.57368421052632,60.08
2016-07-09,2016,7,9,min,57.92,1980-07-09,66.965,57.92
2017-07-10,2017,7,10,min,69.08,1980-07-10,67.57368421052632,60.08
2018-07-10,2018,7,10,min,62.96,1980-07-10,67.57368421052632,60.08
2019-07-10,2019,7,10,min,64.94,1980-07-10,67.57368421052632,60.08
2020-07-09,2020,7,9,min,66.92,1980-07-09,66.965,57.92
2021-07-10,2021,7,10,min,75.92,1980-07-10,67.57368421052632,60.08
2022-07-10,2022,7,10,min,66.02,1980-07-10,67.57368421052632,60.08
2003-07-11,2003,7,11,min,64.4,1980-07-11,67.39368421052632,60.98
2004-07-10,2004,7,10,min,68,1980-07-10,67.57368421052632,60.08
2005-07-11,2005,7,11,min,64.94,1980-07-11,67.39368421052632,60.98
2006-07-11,2006,7,11,min,66.02,1980-07-11,67.39368421052632,60.98
2007-07-11,2007,7,11,min,69.98,1980-07-11,67.39368421052632,60.98
2008-07-10,2008,7,10,min,78.98,1980-07-10,67.57368421052632,60.08
2009-07-11,2009,7,11,min,62.06,1980-07-11,67.39368421052632,60.98
2010-07-11,2010,7,11,min,69.08,1980-07-11,67.39368421052632,60.98
2011-07-11,2011,7,11,min,66.92,1980-07-11,67.39368421052632,60.98
2012-07-10,2012,7,10,min,64.04,1980-07-10,67.57368421052632,60.08
2013-07-11,2013,7,11,min,62.96,1980-07-11,67.39368421052632,60.98
2014-07-11,2014,7,11,min,69.08,1980-07-11,67.39368421052632,60.98
2015-07-11,2015,7,11,min,66.2,1980-07-11,67.39368421052632,60.98
2016-07-10,2016,7,10,min,66.92,1980-07-10,67.57368421052632,60.08
2017-07-11,2017,7,11,min,71.06,1980-07-11,67.39368421052632,60.98
2018-07-11,2018,7,11,min,64.94,1980-07-11,67.39368421052632,60.98
2019-07-11,2019,7,11,min,66.92,1980-07-11,67.39368421052632,60.98
2020-07-10,2020,7,10,min,68,1980-07-10,67.57368421052632,60.08
2022-07-11,2022,7,11,min,69.98,1980-07-11,67.39368421052632,60.98
2003-07-12,2003,7,12,min,66.2,1980-07-12,67.379,57.92
2004-07-11,2004,7,11,min,86,1980-07-11,67.39368421052632,60.98
2005-07-12,2005,7,12,min,66.02,1980-07-12,67.379,57.92
2006-07-12,2006,7,12,min,64.04,1980-07-12,67.379,57.92
2007-07-12,2007,7,12,min,62.06,1980-07-12,67.379,57.92
2008-07-11,2008,7,11,min,66.92,1980-07-11,67.39368421052632,60.98
2009-07-12,2009,7,12,min,57.92,1980-07-12,67.379,57.92
2010-07-12,2010,7,12,min,69.98,1980-07-12,67.379,57.92
2011-07-12,2011,7,12,min,62.96,1980-07-12,67.379,57.92
2012-07-11,2012,7,11,min,66.02,1980-07-11,67.39368421052632,60.98
2013-07-12,2013,7,12,min,60.98,1980-07-12,67.379,57.92
2014-07-12,2014,7,12,min,64.04,1980-07-12,67.379,57.92
2015-07-12,2015,7,12,min,69.8,1980-07-12,67.379,57.92
2016-07-11,2016,7,11,min,60.98,1980-07-11,67.39368421052632,60.98
2017-07-12,2017,7,12,min,68,1980-07-12,67.379,57.92
2018-07-12,2018,7,12,min,69.98,1980-07-12,67.379,57.92
2019-07-12,2019,7,12,min,69.98,1980-07-12,67.379,57.92
2020-07-11,2020,7,11,min,66.02,1980-07-11,67.39368421052632,60.98
2021-07-12,2021,7,12,min,80.96,1980-07-12,67.379,57.92
2022-07-12,2022,7,12,min,73.94,1980-07-12,67.379,57.92
2003-07-13,2003,7,13,min,66.2,1980-07-13,67.361,60.8
2004-07-12,2004,7,12,min,60.8,1980-07-12,67.379,57.92
2005-07-13,2005,7,13,min,71.06,1980-07-13,67.361,60.8
2006-07-13,2006,7,13,min,64.04,1980-07-13,67.361,60.8
2007-07-13,2007,7,13,min,64.94,1980-07-13,67.361,60.8
2008-07-12,2008,7,12,min,68,1980-07-12,67.379,57.92
2009-07-13,2009,7,13,min,66.92,1980-07-13,67.361,60.8
2010-07-13,2010,7,13,min,68,1980-07-13,67.361,60.8
2011-07-13,2011,7,13,min,64.94,1980-07-13,67.361,60.8
2012-07-12,2012,7,12,min,68,1980-07-12,67.379,57.92
2013-07-13,2013,7,13,min,64.94,1980-07-13,67.361,60.8
2014-07-13,2014,7,13,min,69.98,1980-07-13,67.361,60.8
2015-07-13,2015,7,13,min,66.2,1980-07-13,67.361,60.8
2016-07-12,2016,7,12,min,68,1980-07-12,67.379,57.92
2017-07-13,2017,7,13,min,68,1980-07-13,67.361,60.8
2018-07-13,2018,7,13,min,71.96,1980-07-13,67.361,60.8
2019-07-13,2019,7,13,min,71.96,1980-07-13,67.361,60.8
2020-07-12,2020,7,12,min,75.92,1980-07-12,67.379,57.92
2021-07-13,2021,7,13,min,69.08,1980-07-13,67.361,60.8
2022-07-13,2022,7,13,min,71.06,1980-07-13,67.361,60.8
2003-07-14,2003,7,14,min,64.4,1980-07-14,68.333,60.08
2004-07-13,2004,7,13,min,60.8,1980-07-13,67.361,60.8
2005-07-14,2005,7,14,min,69.98,1980-07-14,68.333,60.08
2006-07-14,2006,7,14,min,69.98,1980-07-14,68.333,60.08
2007-07-14,2007,7,14,min,64.04,1980-07-14,68.333,60.08
2008-07-13,2008,7,13,min,71.06,1980-07-13,67.361,60.8
2009-07-14,2009,7,14,min,78.08,1980-07-14,68.333,60.08
2010-07-14,2010,7,14,min,69.98,1980-07-14,68.333,60.08
2011-07-14,2011,7,14,min,60.08,1980-07-14,68.333,60.08
2012-07-13,2012,7,13,min,62.96,1980-07-13,67.361,60.8
2013-07-14,2013,7,14,min,62.96,1980-07-14,68.333,60.08
2014-07-14,2014,7,14,min,71.06,1980-07-14,68.333,60.08
2015-07-14,2015,7,14,min,69.8,1980-07-14,68.333,60.08
2016-07-13,2016,7,13,min,64.04,1980-07-13,67.361,60.8
2017-07-14,2017,7,14,min,69.98,1980-07-14,68.333,60.08
2018-07-14,2018,7,14,min,71.06,1980-07-14,68.333,60.08
2019-07-14,2019,7,14,min,71.06,1980-07-14,68.333,60.08
2020-07-13,2020,7,13,min,69.08,1980-07-13,67.361,60.8
2021-07-14,2021,7,14,min,66.02,1980-07-14,68.333,60.08
2022-07-14,2022,7,14,min,64.94,1980-07-14,68.333,60.08
2003-07-15,2003,7,15,min,71.6,1980-07-15,69.629,60.08
2004-07-14,2004,7,14,min,69.98,1980-07-14,68.333,60.08
2005-07-15,2005,7,15,min,75.02,1980-07-15,69.629,60.08
2006-07-15,2006,7,15,min,69.98,1980-07-15,69.629,60.08
2007-07-15,2007,7,15,min,64.04,1980-07-15,69.629,60.08
2008-07-14,2008,7,14,min,71.06,1980-07-14,68.333,60.08
2009-07-15,2009,7,15,min,69.08,1980-07-15,69.629,60.08
2010-07-15,2010,7,15,min,71.06,1980-07-15,69.629,60.08
2011-07-15,2011,7,15,min,60.08,1980-07-15,69.629,60.08
2012-07-14,2012,7,14,min,64.04,1980-07-14,68.333,60.08
2013-07-15,2013,7,15,min,62.06,1980-07-15,69.629,60.08
2014-07-15,2014,7,15,min,73.94,1980-07-15,69.629,60.08
2015-07-15,2015,7,15,min,68,1980-07-15,69.629,60.08
2016-07-14,2016,7,14,min,69.08,1980-07-14,68.333,60.08
2017-07-15,2017,7,15,min,71.06,1980-07-15,69.629,60.08
2018-07-15,2018,7,15,min,77,1980-07-15,69.629,60.08
2019-07-15,2019,7,15,min,68,1980-07-15,69.629,60.08
2020-07-14,2020,7,14,min,69.08,1980-07-14,68.333,60.08
2021-07-15,2021,7,15,min,68,1980-07-15,69.629,60.08
2022-07-15,2022,7,15,min,71.06,1980-07-15,69.629,60.08
2003-07-16,2003,7,16,min,66.2,1980-07-16,68.9,57.92
2004-07-15,2004,7,15,min,71.6,1980-07-15,69.629,60.08
2005-07-16,2005,7,16,min,73.04,1980-07-16,68.9,57.92
2006-07-16,2006,7,16,min,64.94,1980-07-16,68.9,57.92
2007-07-16,2007,7,16,min,66.02,1980-07-16,68.9,57.92
2008-07-15,2008,7,15,min,68,1980-07-15,69.629,60.08
2009-07-16,2009,7,16,min,68,1980-07-16,68.9,57.92
2010-07-16,2010,7,16,min,75.92,1980-07-16,68.9,57.92
2011-07-16,2011,7,16,min,62.06,1980-07-16,68.9,57.92
2012-07-15,2012,7,15,min,68,1980-07-15,69.629,60.08
2013-07-16,2013,7,16,min,64.04,1980-07-16,68.9,57.92
2014-07-16,2014,7,16,min,71.96,1980-07-16,68.9,57.92
2015-07-16,2015,7,16,min,73.4,1980-07-16,68.9,57.92
2016-07-15,2016,7,15,min,75.02,1980-07-15,69.629,60.08
2017-07-16,2017,7,16,min,73.94,1980-07-16,68.9,57.92
2018-07-16,2018,7,16,min,77,1980-07-16,68.9,57.92
2019-07-16,2019,7,16,min,69.98,1980-07-16,68.9,57.92
2020-07-15,2020,7,15,min,69.98,1980-07-15,69.629,60.08
2021-07-16,2021,7,16,min,66.02,1980-07-16,68.9,57.92
2022-07-16,2022,7,16,min,71.06,1980-07-16,68.9,57.92
2003-07-17,2003,7,17,min,66.2,1980-07-17,67.784,57.02
2004-07-16,2004,7,16,min,71.6,1980-07-16,68.9,57.92
2005-07-17,2005,7,17,min,73.04,1980-07-17,67.784,57.02
2006-07-17,2006,7,17,min,69.98,1980-07-17,67.784,57.02
2007-07-17,2007,7,17,min,62.96,1980-07-17,67.784,57.02
2008-07-16,2008,7,16,min,66.92,1980-07-16,68.9,57.92
2009-07-17,2009,7,17,min,69.08,1980-07-17,67.784,57.02
2010-07-17,2010,7,17,min,75.02,1980-07-17,67.784,57.02
2011-07-17,2011,7,17,min,62.96,1980-07-17,67.784,57.02
2012-07-16,2012,7,16,min,57.92,1980-07-16,68.9,57.92
2013-07-17,2013,7,17,min,57.02,1980-07-17,67.784,57.02
2014-07-17,2014,7,17,min,68,1980-07-17,67.784,57.02
2015-07-17,2015,7,17,min,75.2,1980-07-17,67.784,57.02
2016-07-16,2016,7,16,min,66.92,1980-07-16,68.9,57.92
2017-07-17,2017,7,17,min,66.92,1980-07-17,67.784,57.02
2018-07-17,2018,7,17,min,73.04,1980-07-17,67.784,57.02
2019-07-17,2019,7,17,min,69.98,1980-07-17,67.784,57.02
2020-07-16,2020,7,16,min,71.06,1980-07-16,68.9,57.92
2021-07-17,2021,7,17,min,64.94,1980-07-17,67.784,57.02
2022-07-17,2022,7,17,min,69.98,1980-07-17,67.784,57.02
2003-07-18,2003,7,18,min,69.8,1980-07-18,69.593,60.08
2004-07-17,2004,7,17,min,73.4,1980-07-17,67.784,57.02
2005-07-18,2005,7,18,min,77,1980-07-18,69.593,60.08
2006-07-18,2006,7,18,min,84.02,1980-07-18,69.593,60.08
2007-07-18,2007,7,18,min,62.06,1980-07-18,69.593,60.08
2008-07-17,2008,7,17,min,66.92,1980-07-17,67.784,57.02
2009-07-18,2009,7,18,min,71.06,1980-07-18,69.593,60.08
2010-07-18,2010,7,18,min,71.96,1980-07-18,69.593,60.08
2011-07-18,2011,7,18,min,60.08,1980-07-18,69.593,60.08
2012-07-17,2012,7,17,min,57.92,1980-07-17,67.784,57.02
2013-07-18,2013,7,18,min,60.98,1980-07-18,69.593,60.08
2014-07-18,2014,7,18,min,68,1980-07-18,69.593,60.08
2015-07-18,2015,7,18,min,78.8,1980-07-18,69.593,60.08
2016-07-17,2016,7,17,min,64.04,1980-07-17,67.784,57.02
2017-07-18,2017,7,18,min,66.92,1980-07-18,69.593,60.08
2018-07-18,2018,7,18,min,73.04,1980-07-18,69.593,60.08
2019-07-18,2019,7,18,min,71.96,1980-07-18,69.593,60.08
2020-07-17,2020,7,17,min,69.08,1980-07-17,67.784,57.02
2021-07-18,2021,7,18,min,68,1980-07-18,69.593,60.08
2022-07-18,2022,7,18,min,69.08,1980-07-18,69.593,60.08
2003-07-19,2003,7,19,min,71.6,1980-07-19,69.521,60.08
2004-07-18,2004,7,18,min,75.2,1980-07-18,69.593,60.08
2005-07-19,2005,7,19,min,77,1980-07-19,69.521,60.08
2006-07-19,2006,7,19,min,73.04,1980-07-19,69.521,60.08
2007-07-19,2007,7,19,min,60.08,1980-07-19,69.521,60.08
2008-07-18,2008,7,18,min,66.92,1980-07-18,69.593,60.08
2009-07-19,2009,7,19,min,73.04,1980-07-19,69.521,60.08
2010-07-19,2010,7,19,min,73.04,1980-07-19,69.521,60.08
2011-07-19,2011,7,19,min,62.96,1980-07-19,69.521,60.08
2012-07-18,2012,7,18,min,60.98,1980-07-18,69.593,60.08
2013-07-19,2013,7,19,min,64.04,1980-07-19,69.521,60.08
2014-07-19,2014,7,19,min,68,1980-07-19,69.521,60.08
2015-07-19,2015,7,19,min,68,1980-07-19,69.521,60.08
2016-07-18,2016,7,18,min,64.94,1980-07-18,69.593,60.08
2017-07-19,2017,7,19,min,64.04,1980-07-19,69.521,60.08
2018-07-19,2018,7,19,min,86,1980-07-19,69.521,60.08
2019-07-19,2019,7,19,min,69.08,1980-07-19,69.521,60.08
2020-07-18,2020,7,18,min,71.06,1980-07-18,69.593,60.08
2021-07-19,2021,7,19,min,69.98,1980-07-19,69.521,60.08
2022-07-19,2022,7,19,min,66.02,1980-07-19,69.521,60.08
2003-07-20,2003,7,20,min,82.4,1980-07-20,70.43900000000001,62.06
2004-07-19,2004,7,19,min,82.4,1980-07-19,69.521,60.08
2005-07-20,2005,7,20,min,75.02,1980-07-20,70.43900000000001,62.06
2006-07-20,2006,7,20,min,77,1980-07-20,70.43900000000001,62.06
2007-07-20,2007,7,20,min,62.06,1980-07-20,70.43900000000001,62.06
2008-07-19,2008,7,19,min,66.02,1980-07-19,69.521,60.08
2009-07-20,2009,7,20,min,73.94,1980-07-20,70.43900000000001,62.06
2010-07-20,2010,7,20,min,69.98,1980-07-20,70.43900000000001,62.06
2011-07-20,2011,7,20,min,69.08,1980-07-20,70.43900000000001,62.06
2012-07-19,2012,7,19,min,60.98,1980-07-19,69.521,60.08
2013-07-20,2013,7,20,min,69.08,1980-07-20,70.43900000000001,62.06
2014-07-20,2014,7,20,min,73.04,1980-07-20,70.43900000000001,62.06
2015-07-20,2015,7,20,min,75.2,1980-07-20,70.43900000000001,62.06
2016-07-19,2016,7,19,min,62.06,1980-07-19,69.521,60.08
2017-07-20,2017,7,20,min,64.94,1980-07-20,70.43900000000001,62.06
2018-07-20,2018,7,20,min,73.94,1980-07-20,70.43900000000001,62.06
2019-07-20,2019,7,20,min,66.02,1980-07-20,70.43900000000001,62.06
2020-07-19,2020,7,19,min,73.04,1980-07-19,69.521,60.08
2021-07-20,2021,7,20,min,71.06,1980-07-20,70.43900000000001,62.06
2022-07-20,2022,7,20,min,66.92,1980-07-20,70.43900000000001,62.06
2003-07-21,2003,7,21,min,73.4,1980-07-21,68.94500000000001,57.92
2004-07-20,2004,7,20,min,77,1980-07-20,70.43900000000001,62.06
2005-07-21,2005,7,21,min,73.04,1980-07-21,68.94500000000001,57.92
2006-07-21,2006,7,21,min,80.06,1980-07-21,68.94500000000001,57.92
2007-07-21,2007,7,21,min,64.04,1980-07-21,68.94500000000001,57.92
2008-07-20,2008,7,20,min,62.06,1980-07-20,70.43900000000001,62.06
2009-07-21,2009,7,21,min,69.98,1980-07-21,68.94500000000001,57.92
2010-07-21,2010,7,21,min,68,1980-07-21,68.94500000000001,57.92
2011-07-21,2011,7,21,min,66.02,1980-07-21,68.94500000000001,57.92
2012-07-20,2012,7,20,min,66.02,1980-07-20,70.43900000000001,62.06
2013-07-21,2013,7,21,min,71.06,1980-07-21,68.94500000000001,57.92
2014-07-21,2014,7,21,min,68,1980-07-21,68.94500000000001,57.92
2015-07-21,2015,7,21,min,77,1980-07-21,68.94500000000001,57.92
2016-07-20,2016,7,20,min,62.96,1980-07-20,70.43900000000001,62.06
2017-07-21,2017,7,21,min,68,1980-07-21,68.94500000000001,57.92
2018-07-21,2018,7,21,min,69.08,1980-07-21,68.94500000000001,57.92
2019-07-21,2019,7,21,min,66.92,1980-07-21,68.94500000000001,57.92
2020-07-20,2020,7,20,min,71.06,1980-07-20,70.43900000000001,62.06
2021-07-21,2021,7,21,min,68,1980-07-21,68.94500000000001,57.92
2022-07-21,2022,7,21,min,66.92,1980-07-21,68.94500000000001,57.92
2003-07-22,2003,7,22,min,78.8,1980-07-22,70.007,62.06
2004-07-21,2004,7,21,min,73.4,1980-07-21,68.94500000000001,57.92
2005-07-22,2005,7,22,min,64.94,1980-07-22,70.007,62.06
2006-07-22,2006,7,22,min,78.98,1980-07-22,70.007,62.06
2007-07-22,2007,7,22,min,69.08,1980-07-22,70.007,62.06
2008-07-21,2008,7,21,min,57.92,1980-07-21,68.94500000000001,57.92
2009-07-22,2009,7,22,min,69.08,1980-07-22,70.007,62.06
2010-07-22,2010,7,22,min,66.02,1980-07-22,70.007,62.06
2011-07-22,2011,7,22,min,71.06,1980-07-22,70.007,62.06
2012-07-21,2012,7,21,min,68,1980-07-21,68.94500000000001,57.92
2013-07-22,2013,7,22,min,71.96,1980-07-22,70.007,62.06
2014-07-22,2014,7,22,min,62.06,1980-07-22,70.007,62.06
2015-07-22,2015,7,22,min,73.4,1980-07-22,70.007,62.06
2016-07-21,2016,7,21,min,60.98,1980-07-21,68.94500000000001,57.92
2017-07-22,2017,7,22,min,71.06,1980-07-22,70.007,62.06
2018-07-22,2018,7,22,min,75.02,1980-07-22,70.007,62.06
2019-07-22,2019,7,22,min,71.06,1980-07-22,70.007,62.06
2020-07-21,2020,7,21,min,69.08,1980-07-21,68.94500000000001,57.92
2021-07-22,2021,7,22,min,64.94,1980-07-22,70.007,62.06
2022-07-22,2022,7,22,min,66.92,1980-07-22,70.007,62.06
2003-07-23,2003,7,23,min,80.6,1980-07-23,69.665,62.06
2004-07-22,2004,7,22,min,78.8,1980-07-22,70.007,62.06
2005-07-23,2005,7,23,min,64.04,1980-07-23,69.665,62.06
2006-07-23,2006,7,23,min,80.06,1980-07-23,69.665,62.06
2007-07-23,2007,7,23,min,71.06,1980-07-23,69.665,62.06
2008-07-22,2008,7,22,min,62.06,1980-07-22,70.007,62.06
2009-07-23,2009,7,23,min,64.94,1980-07-23,69.665,62.06
2010-07-23,2010,7,23,min,69.08,1980-07-23,69.665,62.06
2011-07-23,2011,7,23,min,68,1980-07-23,69.665,62.06
2012-07-22,2012,7,22,min,69.98,1980-07-22,70.007,62.06
2013-07-23,2013,7,23,min,69.98,1980-07-23,69.665,62.06
2014-07-23,2014,7,23,min,62.06,1980-07-23,69.665,62.06
2015-07-23,2015,7,23,min,62.6,1980-07-23,69.665,62.06
2016-07-22,2016,7,22,min,68,1980-07-22,70.007,62.06
2017-07-23,2017,7,23,min,73.94,1980-07-23,69.665,62.06
2018-07-23,2018,7,23,min,77,1980-07-23,69.665,62.06
2019-07-23,2019,7,23,min,66.92,1980-07-23,69.665,62.06
2020-07-22,2020,7,22,min,66.92,1980-07-22,70.007,62.06
2021-07-23,2021,7,23,min,66.92,1980-07-23,69.665,62.06
2022-07-23,2022,7,23,min,66.92,1980-07-23,69.665,62.06
2003-07-24,2003,7,24,min,73.4,1980-07-24,69.179,60.98
2004-07-23,2004,7,23,min,75.2,1980-07-23,69.665,62.06
2005-07-24,2005,7,24,min,66.02,1980-07-24,69.179,60.98
2006-07-24,2006,7,24,min,82.04,1980-07-24,69.179,60.98
2007-07-24,2007,7,24,min,71.96,1980-07-24,69.179,60.98
2008-07-23,2008,7,23,min,62.06,1980-07-23,69.665,62.06
2009-07-24,2009,7,24,min,66.02,1980-07-24,69.179,60.98
2010-07-24,2010,7,24,min,69.98,1980-07-24,69.179,60.98
2011-07-24,2011,7,24,min,66.02,1980-07-24,69.179,60.98
2012-07-23,2012,7,23,min,66.92,1980-07-23,69.665,62.06
2013-07-24,2013,7,24,min,73.04,1980-07-24,69.179,60.98
2014-07-24,2014,7,24,min,64.04,1980-07-24,69.179,60.98
2015-07-24,2015,7,24,min,62.6,1980-07-24,69.179,60.98
